request_id,request_type,node_id,node_type,runner,start_timestamp,completion_timestamp
83.0,2.0,1,TOKEN,h100-80gb_26,3.404673820152459,3.8993915403618034
83.0,2.0,2,KVCacheTransfer,DummyLink,3.355197739654179,3.403329682403202
47.0,2.0,0,PROMPT,h100-80gb_5,1.654591913003017,1.7890307784066264
47.0,2.0,1,TOKEN,h100-80gb_37,2.6824080503673207,3.9192315473331467
47.0,2.0,2,KVCacheTransfer,DummyLink,1.7890307784066264,1.8085265517220561
78.0,2.0,0,PROMPT,h100-80gb_0,2.834759291035088,2.9588716703024187
78.0,2.0,1,TOKEN,h100-80gb_29,3.9735692230645903,4.32714339831138
78.0,2.0,2,KVCacheTransfer,DummyLink,2.9588716703024187,2.976629086073903
13.0,2.0,0,PROMPT,h100-80gb_0,0.462763525362492,0.8312219491656823
13.0,2.0,1,TOKEN,h100-80gb_37,0.8807184091266198,4.449357616639026
13.0,2.0,2,KVCacheTransfer,DummyLink,0.8312219491656823,0.8807184091266198
106.0,2.0,0,PROMPT,h100-80gb_1,3.7438181821860375,3.9375458516179314
106.0,2.0,1,TOKEN,h100-80gb_37,4.201953339846074,4.484697840703142
106.0,2.0,2,KVCacheTransfer,DummyLink,3.9375458516179314,3.9665184773503532
1.0,2.0,0,PROMPT,h100-80gb_1,0.0186573348374845,0.25927812145940216
1.0,2.0,1,TOKEN,h100-80gb_26,0.29574624584905057,4.818149776701423
1.0,2.0,2,KVCacheTransfer,DummyLink,0.25927812145940216,0.29574624584905057
120.0,2.0,0,PROMPT,h100-80gb_4,4.362189203517816,4.546327756716338
120.0,2.0,1,TOKEN,h100-80gb_28,4.656776378447645,4.904180655240596
120.0,2.0,2,KVCacheTransfer,DummyLink,4.546327756716338,4.573767637087432
23.0,2.0,0,PROMPT,h100-80gb_0,0.9595784183303566,1.5227766714048885
23.0,2.0,1,TOKEN,h100-80gb_27,5.15733059996671,5.4048030017920805
23.0,2.0,2,KVCacheTransfer,DummyLink,1.5227766714048885,1.5910212240171933
109.0,2.0,0,PROMPT,h100-80gb_6,3.820223712317909,3.8717932315349914
109.0,2.0,1,TOKEN,h100-80gb_34,4.502938924159009,5.457342325184049
109.0,2.0,2,KVCacheTransfer,DummyLink,3.8717932315349914,3.8766531558513977
9.0,2.0,0,PROMPT,h100-80gb_0,0.3149561066933551,0.36498209557830924
9.0,2.0,1,TOKEN,h100-80gb_34,0.36881395898162955,5.598742150030467
9.0,2.0,2,KVCacheTransfer,DummyLink,0.36498209557830924,0.36881395898162955
95.0,2.0,0,PROMPT,h100-80gb_8,3.251249489995877,3.4586591911266056
95.0,2.0,1,TOKEN,h100-80gb_29,3.9735692230645903,5.670827776202723
95.0,2.0,2,KVCacheTransfer,DummyLink,3.4586591911266056,3.4898187828014104
4.0,2.0,0,PROMPT,h100-80gb_4,0.0790331408145378,0.2092787443181053
4.0,2.0,1,TOKEN,h100-80gb_29,0.2280829130192772,5.812279505835745
4.0,2.0,2,KVCacheTransfer,DummyLink,0.2092787443181053,0.2280829130192772
58.0,2.0,0,PROMPT,h100-80gb_4,1.999885396522988,2.0622784221286032
58.0,2.0,1,TOKEN,h100-80gb_29,2.5243540244044844,5.847639194194838
58.0,2.0,2,KVCacheTransfer,DummyLink,2.0622784221286032,2.069213160287783
131.0,2.0,0,PROMPT,h100-80gb_2,4.745811217462962,5.3915263473473845
131.0,2.0,1,TOKEN,h100-80gb_29,5.564729246830467,5.953708527124628
131.0,2.0,2,KVCacheTransfer,DummyLink,5.3915263473473845,5.467715007015353
122.0,2.0,0,PROMPT,h100-80gb_6,4.382552613415935,4.491770019538119
122.0,2.0,1,TOKEN,h100-80gb_27,5.15733059996671,5.970463938111845
122.0,2.0,2,KVCacheTransfer,DummyLink,4.491770019538119,4.506985321051792
138.0,2.0,0,PROMPT,h100-80gb_1,5.116118505437645,5.229716786014284
138.0,2.0,1,TOKEN,h100-80gb_35,5.90962944538877,6.1217097183634195
138.0,2.0,2,KVCacheTransfer,DummyLink,5.229716786014284,5.245679768192018
132.0,2.0,0,PROMPT,h100-80gb_0,4.818933016638016,4.973602578485202
132.0,2.0,1,TOKEN,h100-80gb_26,5.878356498624902,6.196519080725993
132.0,2.0,2,KVCacheTransfer,DummyLink,4.973602578485202,4.996332070672701
135.0,2.0,0,PROMPT,h100-80gb_4,4.926161457051063,5.28976594692426
135.0,2.0,1,TOKEN,h100-80gb_28,5.646325360587031,6.211898707579399
135.0,2.0,2,KVCacheTransfer,DummyLink,5.28976594692426,5.338795106470158
3.0,2.0,0,PROMPT,h100-80gb_3,0.036322773158653,0.6931761956594339
3.0,2.0,1,TOKEN,h100-80gb_28,0.7704676843068948,6.247245419741841
3.0,2.0,2,KVCacheTransfer,DummyLink,0.6931761956594339,0.7704676843068948
10.0,2.0,0,PROMPT,h100-80gb_1,0.3222023180477333,0.3895683060480803
10.0,2.0,1,TOKEN,h100-80gb_35,0.3974563370539397,6.581174803836044
10.0,2.0,2,KVCacheTransfer,DummyLink,0.3895683060480803,0.3974563370539397
171.0,2.0,0,PROMPT,h100-80gb_2,6.035109946222344,6.286957015263819
171.0,2.0,1,TOKEN,h100-80gb_29,6.625419332079206,6.837674783708647
171.0,2.0,2,KVCacheTransfer,DummyLink,6.286957015263819,6.325219573247217
146.0,2.0,0,PROMPT,h100-80gb_8,5.3252901764803084,5.613755769117205
146.0,2.0,1,TOKEN,h100-80gb_26,5.878356498624902,6.903570109744686
146.0,2.0,2,KVCacheTransfer,DummyLink,5.613755769117205,5.655551118238298
134.0,2.0,0,PROMPT,h100-80gb_3,4.882238515867424,5.463105088447133
134.0,2.0,1,TOKEN,h100-80gb_37,6.746264561660145,6.9937369634855155
134.0,2.0,2,KVCacheTransfer,DummyLink,5.463105088447133,5.53305061457018
160.0,2.0,0,PROMPT,h100-80gb_2,5.694745466406431,5.963989480680553
160.0,2.0,1,TOKEN,h100-80gb_29,6.625419332079206,7.049910771043112
160.0,2.0,2,KVCacheTransfer,DummyLink,5.963989480680553,6.003934320158092
112.0,2.0,0,PROMPT,h100-80gb_1,4.071004294500066,4.120487462648138
112.0,2.0,1,TOKEN,h100-80gb_29,4.221064333234101,7.2621272940826
112.0,2.0,2,KVCacheTransfer,DummyLink,4.120487462648138,4.123870717653021
154.0,2.0,0,PROMPT,h100-80gb_2,5.475413038154641,5.670193171563368
154.0,2.0,1,TOKEN,h100-80gb_34,6.871223787878365,7.295462191007571
154.0,2.0,2,KVCacheTransfer,DummyLink,5.670193171563368,5.6993340254452045
167.0,2.0,0,PROMPT,h100-80gb_10,5.807395384711418,6.27235001504288
167.0,2.0,1,TOKEN,h100-80gb_34,6.871223787878365,7.295462191007571
167.0,2.0,2,KVCacheTransfer,DummyLink,6.27235001504288,6.331136407254794
100.0,2.0,0,PROMPT,h100-80gb_5,3.419203623906075,4.066472012648095
100.0,2.0,1,TOKEN,h100-80gb_26,4.323396371951287,7.540021791864219
100.0,2.0,2,KVCacheTransfer,DummyLink,4.066472012648095,4.142810208448877
175.0,2.0,0,PROMPT,h100-80gb_6,6.17082260060314,6.218948716909006
175.0,2.0,1,TOKEN,h100-80gb_27,7.278652377579256,7.7738567051630225
175.0,2.0,2,KVCacheTransfer,DummyLink,6.218948716909006,6.221210450917795
221.0,2.0,0,PROMPT,h100-80gb_7,7.513668779680405,7.628800366316103
221.0,2.0,1,TOKEN,h100-80gb_27,7.7031048879532085,8.375204978807323
221.0,2.0,2,KVCacheTransfer,DummyLink,7.628800366316103,7.645025036726259
189.0,2.0,0,PROMPT,h100-80gb_10,6.404334033124427,6.526694062609976
189.0,2.0,1,TOKEN,h100-80gb_31,8.165432791394975,8.37766877872944
189.0,2.0,2,KVCacheTransfer,DummyLink,6.526694062609976,6.544152406115836
54.0,2.0,0,PROMPT,h100-80gb_1,1.8247482888840207,1.8740052817250583
54.0,2.0,1,TOKEN,h100-80gb_29,2.5243540244044844,8.39399416698148
54.0,2.0,2,KVCacheTransfer,DummyLink,1.8740052817250583,1.8772016165639256
172.0,2.0,0,PROMPT,h100-80gb_1,6.098562029189314,6.235456643872202
172.0,2.0,1,TOKEN,h100-80gb_29,6.625419332079206,8.39399416698148
172.0,2.0,2,KVCacheTransfer,DummyLink,6.235456643872202,6.255344949536265
63.0,2.0,0,PROMPT,h100-80gb_6,2.240298156522247,2.363972448344132
63.0,2.0,1,TOKEN,h100-80gb_31,8.165432791394975,8.448407619742602
63.0,2.0,2,KVCacheTransfer,DummyLink,2.363972448344132,2.38165509604921
202.0,2.0,0,PROMPT,h100-80gb_4,6.980895569069934,7.693371773525503
202.0,2.0,1,TOKEN,h100-80gb_28,8.085105761632338,8.544866055578778
202.0,2.0,2,KVCacheTransfer,DummyLink,7.693371773525503,7.776252175136832
52.0,2.0,0,PROMPT,h100-80gb_8,1.740237697310197,1.842117138721169
52.0,2.0,1,TOKEN,h100-80gb_31,8.165432791394975,8.589872325572276
52.0,2.0,2,KVCacheTransfer,DummyLink,1.842117138721169,1.8560800751225361
212.0,2.0,0,PROMPT,h100-80gb_6,7.172309856794649,7.380187319692859
212.0,2.0,1,TOKEN,h100-80gb_26,7.469289438949382,8.707079662565725
212.0,2.0,2,KVCacheTransfer,DummyLink,7.380187319692859,7.41142167943407
133.0,2.0,0,PROMPT,h100-80gb_1,4.826473333760792,4.970501315397773
133.0,2.0,1,TOKEN,h100-80gb_26,5.878356498624902,8.777818503578887
133.0,2.0,2,KVCacheTransfer,DummyLink,4.970501315397773,4.991529834074531
218.0,2.0,0,PROMPT,h100-80gb_5,7.458102695289985,8.103623667817207
218.0,2.0,1,TOKEN,h100-80gb_34,8.709505856160028,8.957023674673678
218.0,2.0,2,KVCacheTransfer,DummyLink,8.103623667817207,8.179793635468574
229.0,2.0,0,PROMPT,h100-80gb_6,7.932729484087068,7.983818496915084
229.0,2.0,1,TOKEN,h100-80gb_29,8.181719251057062,8.960002216561666
229.0,2.0,2,KVCacheTransfer,DummyLink,7.983818496915084,7.9885288850986775
182.0,2.0,0,PROMPT,h100-80gb_2,6.292168756218683,6.512441905955154
182.0,2.0,1,TOKEN,h100-80gb_28,8.085105761632338,9.110750831290776
182.0,2.0,2,KVCacheTransfer,DummyLink,6.512441905955154,6.545657619456131
245.0,2.0,0,PROMPT,h100-80gb_0,8.507698222444887,8.630934426821327
245.0,2.0,1,TOKEN,h100-80gb_27,8.976540276254973,9.153436039525321
245.0,2.0,2,KVCacheTransfer,DummyLink,8.630934426821327,8.648542306459998
224.0,2.0,0,PROMPT,h100-80gb_1,7.770828351055988,8.146276439718369
224.0,2.0,1,TOKEN,h100-80gb_35,9.019650264260047,9.196383825072255
224.0,2.0,2,KVCacheTransfer,DummyLink,8.146276439718369,8.196445812276963
147.0,2.0,0,PROMPT,h100-80gb_0,5.361028081230121,6.630290193346835
147.0,2.0,1,TOKEN,h100-80gb_35,9.019650264260047,9.373107653736975
147.0,2.0,2,KVCacheTransfer,DummyLink,6.630290193346835,6.76911580064664
213.0,2.0,0,PROMPT,h100-80gb_10,7.172743727106759,7.360858255328875
213.0,2.0,1,TOKEN,h100-80gb_34,8.073089858581287,9.452033359307677
213.0,2.0,2,KVCacheTransfer,DummyLink,7.360858255328875,7.388933664264422
232.0,2.0,0,PROMPT,h100-80gb_9,7.947333123777478,8.083876917134754
232.0,2.0,1,TOKEN,h100-80gb_27,8.233701344387695,9.471832193166135
232.0,2.0,2,KVCacheTransfer,DummyLink,8.083876917134754,8.103709146749011
76.0,2.0,0,PROMPT,h100-80gb_7,2.7781539264906523,2.914229958080447
76.0,2.0,1,TOKEN,h100-80gb_27,5.15733059996671,9.507208101771042
76.0,2.0,2,KVCacheTransfer,DummyLink,2.914229958080447,2.933987419628299
46.0,2.0,0,PROMPT,h100-80gb_6,1.6078341929714122,1.8213247970794009
46.0,2.0,1,TOKEN,h100-80gb_34,2.0291946087524715,9.593472112744049
46.0,2.0,2,KVCacheTransfer,DummyLink,1.8213247970794009,1.8534563736174867
196.0,2.0,0,PROMPT,h100-80gb_0,6.6770248292219465,6.957141655499254
196.0,2.0,1,TOKEN,h100-80gb_37,8.725884817854132,9.609877026831454
196.0,2.0,2,KVCacheTransfer,DummyLink,6.957141655499254,6.99813324790648
140.0,2.0,0,PROMPT,h100-80gb_0,5.18921390147071,5.327160980130431
140.0,2.0,1,TOKEN,h100-80gb_31,8.165432791394975,9.650779762114924
140.0,2.0,2,KVCacheTransfer,DummyLink,5.327160980130431,5.3472175139439075
251.0,2.0,0,PROMPT,h100-80gb_1,8.749314058488858,9.142624624013616
251.0,2.0,1,TOKEN,h100-80gb_29,9.561392662845083,9.809046731423571
251.0,2.0,2,KVCacheTransfer,DummyLink,9.142624624013616,9.194513662099553
235.0,2.0,0,PROMPT,h100-80gb_6,7.992847358023202,8.046074531371861
235.0,2.0,1,TOKEN,h100-80gb_38,8.903727189332706,9.823283461766378
235.0,2.0,2,KVCacheTransfer,DummyLink,8.046074531371861,8.051252219970493
89.0,2.0,0,PROMPT,h100-80gb_2,3.1285484012698257,3.17461632228168
89.0,2.0,1,TOKEN,h100-80gb_27,5.15733059996671,9.896307411884226
89.0,2.0,2,KVCacheTransfer,DummyLink,3.17461632228168,3.1751770827797268
263.0,2.0,0,PROMPT,h100-80gb_3,9.046319490208248,9.439630055733005
263.0,2.0,1,TOKEN,h100-80gb_34,9.522746247927538,9.947075484433302
263.0,2.0,2,KVCacheTransfer,DummyLink,9.439630055733005,9.491519093818942
117.0,2.0,0,PROMPT,h100-80gb_3,4.30753899484167,4.371882201778552
117.0,2.0,1,TOKEN,h100-80gb_29,4.963559395890121,9.950550365843199
117.0,2.0,2,KVCacheTransfer,DummyLink,4.371882201778552,4.379190780269763
74.0,2.0,0,PROMPT,h100-80gb_5,2.736627009444481,3.170128147909585
74.0,2.0,1,TOKEN,h100-80gb_32,9.860657252697465,10.072873775736952
74.0,2.0,2,KVCacheTransfer,DummyLink,3.170128147909585,3.225886433432046
226.0,2.0,0,PROMPT,h100-80gb_2,7.848932688653283,9.116706565801307
226.0,2.0,1,TOKEN,h100-80gb_31,9.438582703370413,10.075134951013991
226.0,2.0,2,KVCacheTransfer,DummyLink,9.116706565801307,9.2553826369683
271.0,2.0,0,PROMPT,h100-80gb_7,9.294177690518536,9.341534810780486
271.0,2.0,1,TOKEN,h100-80gb_32,9.860657252697465,10.10823995219437
271.0,2.0,2,KVCacheTransfer,DummyLink,9.341534810780486,9.34316101622482
163.0,2.0,0,PROMPT,h100-80gb_3,5.707232397234835,6.814462927135425
163.0,2.0,1,TOKEN,h100-80gb_32,9.860657252697465,10.14360612865179
163.0,2.0,2,KVCacheTransfer,DummyLink,6.814462927135425,6.9370077879752685
49.0,2.0,0,PROMPT,h100-80gb_1,1.6893838866886597,1.7402467242096407
49.0,2.0,1,TOKEN,h100-80gb_29,2.5243540244044844,10.198159017733408
49.0,2.0,2,KVCacheTransfer,DummyLink,1.7402467242096407,1.7447701922272187
152.0,2.0,0,PROMPT,h100-80gb_10,5.40142826531104,5.4514768717266975
152.0,2.0,1,TOKEN,h100-80gb_34,5.457342325184049,10.229952991306044
152.0,2.0,2,KVCacheTransfer,DummyLink,5.4514768717266975,5.455327427146619
252.0,2.0,0,PROMPT,h100-80gb_3,8.762797630459449,8.995817288359792
252.0,2.0,1,TOKEN,h100-80gb_26,9.980268503131116,10.263275771970372
252.0,2.0,2,KVCacheTransfer,DummyLink,8.995817288359792,9.031070431670338
267.0,2.0,0,PROMPT,h100-80gb_2,9.234316146735296,9.351309605014137
267.0,2.0,1,TOKEN,h100-80gb_28,10.101185438851612,10.34886221577424
267.0,2.0,2,KVCacheTransfer,DummyLink,9.351309605014137,9.36785203970652
274.0,2.0,0,PROMPT,h100-80gb_1,9.51191918480623,9.678399731282324
274.0,2.0,1,TOKEN,h100-80gb_28,10.101185438851612,10.490378826390518
274.0,2.0,2,KVCacheTransfer,DummyLink,9.678399731282324,9.703017117146581
286.0,2.0,0,PROMPT,h100-80gb_3,9.969870665017384,10.063864532410337
286.0,2.0,1,TOKEN,h100-80gb_32,10.10823995219437,10.815715951653393
286.0,2.0,2,KVCacheTransfer,DummyLink,10.063864532410337,10.076481643616392
301.0,2.0,0,PROMPT,h100-80gb_4,10.433863764965496,10.480768534613377
301.0,2.0,1,TOKEN,h100-80gb_32,10.603382642844045,11.028062236659393
301.0,2.0,2,KVCacheTransfer,DummyLink,10.480768534613377,10.482020899725681
66.0,2.0,0,PROMPT,h100-80gb_0,2.293555240370569,2.359848628638719
66.0,2.0,1,TOKEN,h100-80gb_34,3.30123829996339,11.043177162827737
66.0,2.0,2,KVCacheTransfer,DummyLink,2.359848628638719,2.367531047461961
82.0,2.0,0,PROMPT,h100-80gb_0,2.971620049404268,3.99048662803889
82.0,2.0,1,TOKEN,h100-80gb_38,7.2421267770766455,11.061112613972677
82.0,2.0,2,KVCacheTransfer,DummyLink,3.99048662803889,4.104152780992991
300.0,2.0,0,PROMPT,h100-80gb_2,10.421085687978024,10.558214183544653
300.0,2.0,1,TOKEN,h100-80gb_28,10.844137912439587,11.091814689362215
300.0,2.0,2,KVCacheTransfer,DummyLink,10.558214183544653,10.578139873241918
293.0,2.0,0,PROMPT,h100-80gb_0,10.198607558594595,10.31822954154611
293.0,2.0,1,TOKEN,h100-80gb_32,10.39114665550958,11.098846494360835
293.0,2.0,2,KVCacheTransfer,DummyLink,10.31822954154611,10.33522058463693
79.0,2.0,0,PROMPT,h100-80gb_3,2.8449969699944595,2.9960413781436634
79.0,2.0,1,TOKEN,h100-80gb_28,3.525993017969143,11.127197086065447
79.0,2.0,2,KVCacheTransfer,DummyLink,2.9960413781436634,3.018191417816515
292.0,2.0,0,PROMPT,h100-80gb_9,10.155930826437883,10.201614249427779
292.0,2.0,1,TOKEN,h100-80gb_32,10.39114665550958,11.134235379162392
292.0,2.0,2,KVCacheTransfer,DummyLink,10.201614249427779,10.2018572456436
313.0,2.0,0,PROMPT,h100-80gb_1,10.849550593503178,10.899508729796022
313.0,2.0,1,TOKEN,h100-80gb_32,10.957271490859625,11.169621019914787
313.0,2.0,2,KVCacheTransfer,DummyLink,10.899508729796022,10.903284517149537
92.0,2.0,0,PROMPT,h100-80gb_2,3.1905533640076467,3.310394390681884
92.0,2.0,1,TOKEN,h100-80gb_28,3.525993017969143,11.197955391373586
92.0,2.0,2,KVCacheTransfer,DummyLink,3.310394390681884,3.3274228178059073
168.0,2.0,0,PROMPT,h100-80gb_6,5.863822976025612,6.024105679082576
168.0,2.0,1,TOKEN,h100-80gb_29,6.625419332079206,11.223985754144964
168.0,2.0,2,KVCacheTransfer,DummyLink,6.024105679082576,6.047732388066952
88.0,2.0,0,PROMPT,h100-80gb_3,3.073681003437235,3.1379267013075545
88.0,2.0,1,TOKEN,h100-80gb_37,3.2830815617857567,11.342527708820306
88.0,2.0,2,KVCacheTransfer,DummyLink,3.1379267013075545,3.145216587782164
177.0,2.0,0,PROMPT,h100-80gb_9,6.180946421213233,6.231062880221001
177.0,2.0,1,TOKEN,h100-80gb_29,6.625419332079206,11.4008652971695
177.0,2.0,2,KVCacheTransfer,DummyLink,6.231062880221001,6.2349695116907276
306.0,2.0,0,PROMPT,h100-80gb_5,10.583516529651318,10.819810519924031
306.0,2.0,1,TOKEN,h100-80gb_37,11.094964473618377,11.413253573636817
306.0,2.0,2,KVCacheTransfer,DummyLink,10.819810519924031,10.855587039699422
32.0,2.0,0,PROMPT,h100-80gb_3,1.1781145419257535,1.3444781479599777
32.0,2.0,1,TOKEN,h100-80gb_29,2.5243540244044844,11.50699302298422
32.0,2.0,2,KVCacheTransfer,DummyLink,1.3444781479599777,1.369076841807634
170.0,2.0,0,PROMPT,h100-80gb_1,5.994706041746264,6.044189209894336
170.0,2.0,1,TOKEN,h100-80gb_29,6.625419332079206,11.542365687539965
170.0,2.0,2,KVCacheTransfer,DummyLink,6.044189209894336,6.047572464899218
269.0,2.0,0,PROMPT,h100-80gb_5,9.283027089087676,10.551359054348959
269.0,2.0,1,TOKEN,h100-80gb_35,11.352523534833704,11.564701129283238
269.0,2.0,2,KVCacheTransfer,DummyLink,10.551359054348959,10.690091201565755
281.0,2.0,0,PROMPT,h100-80gb_4,9.861929723723277,9.908563083002717
281.0,2.0,1,TOKEN,h100-80gb_35,11.352523534833704,11.564701129283238
281.0,2.0,2,KVCacheTransfer,DummyLink,9.908563083002717,9.909591143915803
305.0,2.0,0,PROMPT,h100-80gb_3,10.581018229142034,10.897442481215693
305.0,2.0,1,TOKEN,h100-80gb_35,11.352523534833704,11.635414017903098
305.0,2.0,2,KVCacheTransfer,DummyLink,10.897442481215693,10.941929480727412
99.0,2.0,0,PROMPT,h100-80gb_1,3.366486245134048,3.537176647517476
99.0,2.0,1,TOKEN,h100-80gb_27,5.15733059996671,11.735582159209711
99.0,2.0,2,KVCacheTransfer,DummyLink,3.537176647517476,3.56246694597939
270.0,2.0,0,PROMPT,h100-80gb_6,9.292363951815242,10.229005548429742
270.0,2.0,1,TOKEN,h100-80gb_27,11.028128868094829,11.735582159209711
270.0,2.0,2,KVCacheTransfer,DummyLink,10.229005548429742,10.334409830045953
90.0,2.0,0,PROMPT,h100-80gb_3,3.149096038075973,3.282131618177138
90.0,2.0,1,TOKEN,h100-80gb_27,5.15733059996671,11.841680688581967
90.0,2.0,2,KVCacheTransfer,DummyLink,3.282131618177138,3.301403087293349
308.0,2.0,0,PROMPT,h100-80gb_1,10.6744976025121,10.725269969910267
308.0,2.0,1,TOKEN,h100-80gb_26,11.18296505041972,11.855240319928626
308.0,2.0,2,KVCacheTransfer,DummyLink,10.725269969910267,10.72971866986144
296.0,2.0,0,PROMPT,h100-80gb_0,10.324065031178266,11.105186073564662
296.0,2.0,1,TOKEN,h100-80gb_32,11.664974573760043,11.877307882569392
296.0,2.0,2,KVCacheTransfer,DummyLink,11.105186073564662,11.194963829301967
72.0,2.0,0,PROMPT,h100-80gb_3,2.691681359467045,2.826237165312525
72.0,2.0,1,TOKEN,h100-80gb_26,3.1219779800328338,11.961387510038323
72.0,2.0,2,KVCacheTransfer,DummyLink,2.826237165312525,2.845751630644556
291.0,2.0,0,PROMPT,h100-80gb_8,10.128823440678808,10.890597428472233
291.0,2.0,1,TOKEN,h100-80gb_31,11.807759680609541,11.984606783142448
291.0,2.0,2,KVCacheTransfer,DummyLink,10.890597428472233,10.978431214482976
246.0,2.0,0,PROMPT,h100-80gb_1,8.554703374536881,8.699432998825085
246.0,2.0,1,TOKEN,h100-80gb_28,8.898495379661334,12.011737539351282
246.0,2.0,2,KVCacheTransfer,DummyLink,8.699432998825085,8.720573669601452
126.0,2.0,0,PROMPT,h100-80gb_9,4.462019992074775,4.602422820013774
126.0,2.0,1,TOKEN,h100-80gb_26,4.712119372361586,12.138283273308671
126.0,2.0,2,KVCacheTransfer,DummyLink,4.602422820013774,4.622871886175884
148.0,2.0,0,PROMPT,h100-80gb_9,5.3796480430492295,5.552443373386325
148.0,2.0,1,TOKEN,h100-80gb_32,9.860657252697465,12.160393008588555
148.0,2.0,2,KVCacheTransfer,DummyLink,5.552443373386325,5.578070128147067
314.0,2.0,0,PROMPT,h100-80gb_4,10.853319111840625,10.900133411365692
314.0,2.0,1,TOKEN,h100-80gb_32,10.957271490859625,12.160393008588555
314.0,2.0,2,KVCacheTransfer,DummyLink,10.900133411365692,10.901311008411591
62.0,2.0,0,PROMPT,h100-80gb_5,2.2234862465913703,2.3550461124312743
62.0,2.0,1,TOKEN,h100-80gb_29,2.5243540244044844,12.249851419146474
62.0,2.0,2,KVCacheTransfer,DummyLink,2.3550461124312743,2.3740745853316647
173.0,2.0,0,PROMPT,h100-80gb_4,6.135639202141599,6.2004699544112984
173.0,2.0,1,TOKEN,h100-80gb_27,7.278652377579256,12.266091026316804
173.0,2.0,2,KVCacheTransfer,DummyLink,6.2004699544112984,6.207871992985517
332.0,2.0,0,PROMPT,h100-80gb_5,11.511978359722802,11.61035310157021
332.0,2.0,1,TOKEN,h100-80gb_29,11.896059892605777,12.28522732775138
332.0,2.0,2,KVCacheTransfer,DummyLink,11.61035310157021,11.623717893440327
2.0,2.0,0,PROMPT,h100-80gb_2,0.0279679441675281,0.12732838276718858
2.0,2.0,1,TOKEN,h100-80gb_27,0.14086140278671982,12.301460446823386
2.0,2.0,2,KVCacheTransfer,DummyLink,0.12732838276718858,0.14086140278671982
27.0,2.0,0,PROMPT,h100-80gb_4,1.0138108659682916,1.0762038915739072
27.0,2.0,1,TOKEN,h100-80gb_29,2.5243540244044844,12.320599992307125
27.0,2.0,2,KVCacheTransfer,DummyLink,1.0762038915739072,1.083138629733087
337.0,2.0,0,PROMPT,h100-80gb_2,11.74371422088158,11.87089321226703
337.0,2.0,1,TOKEN,h100-80gb_27,12.018495350623246,12.372192799738222
337.0,2.0,2,KVCacheTransfer,DummyLink,11.87089321226703,11.889174004503358
128.0,2.0,0,PROMPT,h100-80gb_1,4.659008989399509,4.799177936454767
128.0,2.0,1,TOKEN,h100-80gb_27,5.15733059996671,12.442918664554734
128.0,2.0,2,KVCacheTransfer,DummyLink,4.799177936454767,4.819589618583674
105.0,2.0,0,PROMPT,h100-80gb_1,3.681329236587814,3.7295232054857905
105.0,2.0,1,TOKEN,h100-80gb_32,9.860657252697465,12.443426229821112
105.0,2.0,2,KVCacheTransfer,DummyLink,3.7295232054857905,3.731841015544384
339.0,2.0,0,PROMPT,h100-80gb_4,11.847535441095363,11.941638830349678
339.0,2.0,1,TOKEN,h100-80gb_27,12.018495350623246,12.76116559193406
339.0,2.0,2,KVCacheTransfer,DummyLink,11.941638830349678,11.954274633572334
